,Date,Description,InternationTransactionAmount,Category,Amount,TransactionUserName,TransactionType,IsoCurrency,Locality,City,State,Country
320,2020-10-02,GHATKOPAR R CITYMUMBAI,0,CAFE COMPANY,640.0,1,DOMESTIC,INR,AMRUT NAGAR,MUMBAI,MAHARASHTRA,INDIA
321,2020-10-02,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,653.5,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
322,2020-10-02,WATERS TONES HOTEL       MUMBAI,0,CAFE COMPANY,7124.0,2,DOMESTIC,INR,NAVPADA,MUMBAI,MAHARASHTRA,INDIA
323,2020-11-02,PAYTMNOIDA,0,CAFE COMPANY,1020.0,0,DOMESTIC,INR,F BLOCK,NOIDA,UTTAR PRADESH,INDIA
324,2020-11-02,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,388.57,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
325,2020-11-02,THE LEELA                MUMBAI,0,FASHION COMPANY,21359.47,2,DOMESTIC,INR,MARIYYMAN NAGAR,MUMBAI,MAHARASHTRA,INDIA
326,2019-09-02,DRESSY 8                 SINGAPORESGD,5,ALBUM BY THE BEACH BOYS,261.95,0,INTERNATIONAL,SGD,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
327,2019-11-02,STARBUCKS-1ST AVENUE     PULAU PINAMYR,22.8,CAFE COMPANY,399.28,0,INTERNATIONAL,MYR,MANHATTAN,NEW YORK,NEW YORK,UNITED STATES
328,2019-12-02,IGST-VPS1904497225338-RATE 18.0 -06 (REF# 19999999980212999918180),0,CAFE COMPANY,4.11,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
329,2019-12-02,IGST-VPS1904497225334-RATE 18.0 -06 (REF# VT190440069013760000192),0,CAFE COMPANY,16.05,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
330,2019-12-02,STAR CRUISE              SINGAPORESGD,778.74,VIDEO GAME,40797.97,0,INTERNATIONAL,SGD,DOWNTOWN CORE,SINGAPORE,HARYANA,SINGAPORE
331,2019-12-02,STAR CRUISE              SINGAPORESGD,214.4,VIDEO GAME,11232.35,0,INTERNATIONAL,SGD,DOWNTOWN CORE,SINGAPORE,HARYANA,SINGAPORE
332,2019-02-13,JET AIRWAYS INDIA LTD  MUMBAI,0,INTERNATIONAL AIRLINE,2000.0,0,DOMESTIC,INR,ASHOK NAGAR,MUMBAI,MAHARASHTRA,INDIA
333,2019-02-13,IGST-VPS1904500532797-RATE 18.0 -06 (REF# VT190450069012620000175),0,CAFE COMPANY,1.44,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
334,2019-02-13,CUBA LIBRE CAFE BAR      SINGAPORESGD,14.4,COCKTAIL,756.44,0,INTERNATIONAL,SGD,SINGAPORE RIVER,SINGAPORE,HARYANA,SINGAPORE
335,2019-02-13,COMFORT/CITYCAB TAXI     SINGAPORESGD,60.89,CAFE COMPANY,3190.01,0,INTERNATIONAL,SGD,BISHAN,SINGAPORE,HARYANA,SINGAPORE
336,2019-02-14,WATSON'S                 SINGAPORESGD,65.33,RETAIL COMPANY,3431.82,0,INTERNATIONAL,SGD,JURONG EAST,SINGAPORE,HARYANA,SINGAPORE
337,2019-02-14,PREMIER TAXIS            SINGAPORESGD,19.17,CAFE COMPANY,1007.01,0,INTERNATIONAL,SGD,TAMPINES,SINGAPORE,HARYANA,SINGAPORE
338,2019-02-14,WATSON'S                 SINGAPORESGD,238.73,RETAIL COMPANY,12540.6,0,INTERNATIONAL,SGD,JURONG EAST,SINGAPORE,HARYANA,SINGAPORE
339,2019-02-14,THE COFFEE BEAN-CHANGI T3SINGAPORESGD,12.3,CAFE COMPANY,648.6,0,INTERNATIONAL,SGD,CHANGI,SINGAPORE,HARYANA,SINGAPORE
340,2019-02-14,SHANGRI-LA HOTEL         SINGAPORESGD,489.63,HOTEL COMPANY,25819.01,0,INTERNATIONAL,SGD,TANGLIN,SINGAPORE,HARYANA,SINGAPORE
341,2019-02-14,IGST-VPS1904603769699-RATE 18.0 -06 (REF# VT190460069013050000049),0,CAFE COMPANY,0.94,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
342,2019-02-14,IGST-VPS1904603769707-RATE 18.0 -06 (REF# VT190460069013100000056),0,CAFE COMPANY,4.32,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
343,2019-02-14,IGST-VPS1904603769695-RATE 18.0 -06 (REF# VT190460069013030000212),0,CAFE COMPANY,8.29,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
344,2019-02-14,IGST-VPS1904603769703-RATE 18.0 -06 (REF# VT190460069013090000170),0,CAFE COMPANY,11.48,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
345,2019-02-14,IGST-VPS1904603769712-RATE 18.0 -06 (REF# VT190460069014180000145),0,CAFE COMPANY,146.87,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
346,2019-02-14,IGST-VPS1904603769716-RATE 18.0 -06 (REF# VT190460069014180000146),0,CAFE COMPANY,40.44,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
347,2019-02-15,PUNJAB STATE POWER COR   PATIALA,0,COMPANY,4845.12,0,DOMESTIC,INR,FACTORY AREA,PATIALA,PUNJAB,INDIA
348,2019-02-15,RELIANCE JIO INFOCOMM LMUMBAI,0,TELECOMMUNICATIONS COMPANY,1699.0,0,DOMESTIC,INR,G BLOCK BKC,MUMBAI,MAHARASHTRA,INDIA
349,2019-02-15,IGST-VPS1904707010773-RATE 18.0 -06 (REF# VT190470069013480000134),0,CAFE COMPANY,12.36,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
350,2019-02-15,NETBANKING TRANSFER (REF# 00000000000215008264883),0,CAFE COMPANY,200000.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
351,2019-02-15,IGST-VPS1904707010780-RATE 18.0 -06 (REF# VT190470069013480000150),0,CAFE COMPANY,3.63,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
352,2019-02-15,IGST-VPS1904707010784-RATE 18.0 -06 (REF# VT190470069013590000010),0,CAFE COMPANY,2.72,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
353,2019-02-15,PLANET NEEDS STOREGURGAON,0,CAFE COMPANY,1459.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
354,2019-02-15,IGST-VPS1904707010777-RATE 18.0 -06 (REF# VT190470069013480000135),0,CAFE COMPANY,45.15,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
355,2019-02-15,HTTP://WWW.JAIPURDISCOM.CMUMBAI,0,CAFE COMPANY,4455.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
356,2019-02-16,DNA PHARMACYGURUGRAM,0,CAFE COMPANY,623.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
357,2019-02-16,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,2598.0,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
358,2019-02-16,ORIENT ELECTRIC HOUSE  NEW DELHI,0,CANADIAN SINGER-SONGWRITER,6667.0,1,DOMESTIC,INR,BHAGIRATH PALACE,NEW DELHI,DELHI,INDIA
359,2019-02-16,IGST-VPS1904810250832-RATE 18.0 -06 (REF# VT190480069014580000101),0,CAFE COMPANY,92.95,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
360,2019-02-16,IGST-VPS1904810250830-RATE 18.0 -06 (REF# VT190480069014580000006),0,CAFE COMPANY,61.76,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
361,2019-02-16,IGST-VPS1904810250828-RATE 18.0 -06 (REF# VT190480069014570000214),0,CAFE COMPANY,2.33,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
362,2019-02-16,IGST-VPS1904810250825-RATE 18.0 -06 (REF# VT190480069014500000241),0,CAFE COMPANY,2.85,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
363,2019-02-17,BOOK MY SHOWMUMBAI,0,CAFE COMPANY,543.0,0,DOMESTIC,INR,NEW AIRPORT COLONY,MUMBAI,MAHARASHTRA,INDIA
364,2019-02-17,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,5964.04,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
365,2019-02-17,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,5964.04,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
366,2019-02-19,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,1852.76,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
367,2019-02-19,DNA PHARMACYGURUGRAM,0,CAFE COMPANY,117.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
368,2019-02-19,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,2377.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
369,2019-02-19,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,3523.28,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
370,2019-02-19,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,8129.07,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
371,2019-02-19,NETBANKING TRANSFER (REF# 00000000000219009245701),0,CAFE COMPANY,700000.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
372,2019-02-19,ATO*THE HOUSE OF TARAGURGAON,0,CAPITAL OF THE USA,1210.0,1,DOMESTIC,INR,POCKET H,GURUGRAM,HARYANA,INDIA
373,2019-02-19,PLANET NEEDS STOREGURGAON,0,CAFE COMPANY,2127.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
374,2019-02-19,DNA PHARMACYGURUGRAM,0,CAFE COMPANY,563.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
375,2019-02-20,ANAYA AND COGURGAON,0,BOOK BY ALAN BEAULIEU,826.0,1,DOMESTIC,INR,BLOCK E,GURUGRAM,HARYANA,INDIA
376,2019-02-20,PLANET NEEDS STOREGURGAON,0,CAFE COMPANY,240.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
377,2019-02-20,TATA INDICOM-DOCOMOMUMBAI,0,FORMER PRESIDENT OF SOUTH AFRICA,1004.0,0,DOMESTIC,INR,MAHIM,MUMBAI,MAHARASHTRA,INDIA
378,2019-02-20,PRAXIS HOME RETAIL LIMGURGAON,0,HARDWARE STORE COMPANY,3210.5,1,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
379,2019-02-20,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,4190.0,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
380,2019-02-20,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,3523.28,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
381,2019-02-20,S AND S BEAUTY CAREGURGAON,0,RETAIL COMPANY,330.0,0,DOMESTIC,INR,MOUNT VERNON,ALEXANDRIA,VIRGINIA,UNITED STATES
382,2019-02-24,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,1598.26,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
383,2019-02-25,WWW AIRTEL INGURGAON,0,TELECOMMUNICATIONS COMPANY,708.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
384,2019-02-25,PHD RAHEJA MALLGURGAON,0,INDIAN RESEARCHER,610.0,0,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
385,2019-02-25,INDIAN RAILWAY CATERINGNEW DELHI,0,RAILWAY COMPANY,850.0,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
386,2019-02-26,ANNAPURNA FOODSGURGAON,0,MASSIF IN NEPAL,499.0,0,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
387,2019-02-26,BIKANERVALAGURGAON,0,CAFE COMPANY,252.0,0,DOMESTIC,INR,SECTOR 29,GURUGRAM,HARYANA,INDIA
388,2019-01-03,B S FUELSGURGAON,0,AMERICAN ACTRESS,1998.76,1,DOMESTIC,INR,DERA MANDI,NEW DELHI,HARYANA,INDIA
389,2019-01-03,PETRO SURCHARGE WAIVER,0,CORPORATION,19.79,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
390,2019-01-03,B S FUELSGURGAON,0,AMERICAN ACTRESS,14.84,0,DOMESTIC,INR,DERA MANDI,NEW DELHI,HARYANA,INDIA
391,2019-02-03,PACIFIC MEDICA II        GURGAON,0,COMPANY,101.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
392,2019-02-03,PACIFIC MEDICA II        GURGAON,0,COMPANY,70.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
393,2019-02-03,SPICE COMMUNICATION    GURGAON,0,FOOD,1100.0,1,DOMESTIC,INR,SECTOR 14,GURUGRAM,HARYANA,INDIA
394,2019-02-03,THE ROOM               GURGAON,0,VIDEO GAME,270.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
395,2019-02-03,ROYAL BAKERYJAIPUR,0,MULTINATIONAL CONGLOMERATE COMPANY,100.0,0,DOMESTIC,INR,VAISHALI NAGAR,JAIPUR,RAJASTHAN,INDIA
396,2019-02-03,CARNIVAL FILMS PVT LTDGURGAON,0,CINEMA COMPANY,500.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
397,2019-03-03,KING CORNGURGAON,0,AMERICAN MINISTER,120.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
398,2019-03-03,CARNIVAL FILMS PVT LTDGURGAON,0,CINEMA COMPANY,99.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
399,2019-03-03,KING CORNGURGAON,0,AMERICAN MINISTER,280.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
400,2019-04-03,CARNIVAL FILMS PVT LTDGURGAON,0,CINEMA COMPANY,750.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
401,2019-04-03,NIMITAYA HOTEL & RESORTS GURGAON,0,CAFE COMPANY,1499.0,0,DOMESTIC,INR,RAJIV NAGAR,GURUGRAM,HARYANA,INDIA
402,2019-06-03,FLIPKART PAYMENTSGURGAON,0,ELECTRONICS RETAIL COMPANY,599.0,0,DOMESTIC,INR,DAULATABAD,GURUGRAM,HARYANA,INDIA
403,2019-06-03,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,323.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
404,2019-06-03,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,48.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
405,2019-07-03,KFC SEC 47 SOHNA ROAD GGURGAON,0,FAST FOOD RESTAURANT COMPANY,185.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
406,2019-07-03,KFC SEC 47 SOHNA ROAD GGURGAON,0,FAST FOOD RESTAURANT COMPANY,120.0,1,DOMESTIC,INR,D1 BLOCK,GURUGRAM,HARYANA,INDIA
407,2019-08-03,THE ROOM               GURGAON,0,VIDEO GAME,123.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
408,2019-09-03,KETTOMUMBAI,0,CAFE COMPANY,11000.0,0,DOMESTIC,INR,VEERA DESAI INDUSTRIAL ESTATE,MUMBAI,MAHARASHTRA,INDIA
409,2019-09-03,ANNAPURNA FOODSGURGAON,0,MASSIF IN NEPAL,605.0,0,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
410,2019-09-03,BHARAT SANCHAR NIGAM LNEW DELHI,0,TELECOMMUNICATIONS COMPANY,283.0,0,DOMESTIC,INR,JANPATH,NEW DELHI,DELHI,INDIA
411,2019-09-03,PLANET NEEDS STORE       GURGAON,0,NOVEL BY TAMSYN MUIR,2814.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
412,2019-09-03,THE ROOM               GURGAON,0,VIDEO GAME,137.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
413,2019-11-03,ANNAPURNA FOODS          GURGAON,0,MASSIF IN NEPAL,591.0,1,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
414,2019-12-03,FINANCE CHARGES (REF# 19999999980312999910310),0,FIELD OF STUDY,19.15,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
415,2019-12-03,CONSOLIDATED FCY MARKUP FEE (REF# VT190480069014580000101),0,HEAVY BOMBER,2430.73,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
416,2020-11-02,OCTOBER FAS (REF# ST200490082000010494122),0,SONG BY QUEEN,2000.0,0,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
417,2020-12-02,UBER INR                 MUMBAI,0,ONLINE FOOD ORDERING COMPANY,107.68,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
418,2020-12-02,NETFLIX ENTERTAINMENT SGURGAON,0,PRODUCTION COMPANY,199.0,0,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
419,2020-12-02,PLANET NEEDSGURGAON,0,CAFE COMPANY,953.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
420,2020-12-02,HILTON GARDEN INN GURGGURGAON,0,HOTEL BRAND,1326.97,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
421,2020-12-02,THE ROOM               GURGAON,0,VIDEO GAME,50.0,2,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
422,2020-02-13,HALDIRAMGURGAON,0,CAFE COMPANY,425.26,1,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
423,2020-02-13,PLANET NEEDSGURGAON,0,CAFE COMPANY,649.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
424,2020-02-13,TANGLES SALONGURGAON,0,ALGAE,779.0,1,DOMESTIC,INR,SOUTH CITY I,GURUGRAM,HARYANA,INDIA
425,2020-02-13,THE ROOM               GURGAON,0,VIDEO GAME,50.0,2,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
426,2020-02-14,HILTON GARDEN INN GURGGURGAON,0,HOTEL BRAND,442.33,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
427,2020-02-14,THE ROOMGURGAON,0,CAFE COMPANY,2499.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
428,2020-02-15,PLANET NEEDSGURGAON,0,CAFE COMPANY,341.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
429,2020-02-15,HILTON GARDEN INN GURGGURGAON,0,HOTEL BRAND,442.33,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
430,2020-02-15,THE ROOMGURGAON,0,CAFE COMPANY,231.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
431,2020-02-15,THE ROOMGURGAON,0,CAFE COMPANY,50.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
432,2020-02-15,BOOK MY SHOW           MUMBAI,0,BOOK BY ERIC CARLE,180.0,0,DOMESTIC,INR,NEW AIRPORT COLONY,MUMBAI,MAHARASHTRA,INDIA
433,2020-02-16,UBER INR                 MUMBAI,0,ONLINE FOOD ORDERING COMPANY,549.14,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
434,2020-02-17,WOW MOMO               MUMBAI,0,FAST FOOD RESTAURANT COMPANY,418.0,2,DOMESTIC,INR,NARIMAN POINT,MUMBAI,MAHARASHTRA,INDIA
435,2020-02-17,WOW MOMO               MUMBAI,0,FAST FOOD RESTAURANT COMPANY,168.0,2,DOMESTIC,INR,NARIMAN POINT,MUMBAI,MAHARASHTRA,INDIA
436,2020-02-17,NASHTO LEVEL 3         MUMBAI,0,CAFE COMPANY,250.0,2,DOMESTIC,INR,NAVPADA,MUMBAI,MAHARASHTRA,INDIA
437,2020-02-17,NEW UGURGAON,0,BROADCAST GENRE,1199.0,1,DOMESTIC,INR,NEW GURGAON,GURUGRAM,HARYANA,INDIA
438,2020-02-17,MARKS AND SPENCER RELIAGURGAON,0,RETAIL COMPANY,1299.0,1,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
439,2020-02-17,JOCKEYGURUGRAM,0,CAFE COMPANY,1088.0,1,DOMESTIC,INR,POCKET H,GURUGRAM,HARYANA,INDIA
440,2020-02-18,THE ROOM               GURGAON,0,VIDEO GAME,138.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
441,2020-02-18,KUNAIC MANDI MARTGURGAON,0,CAFE COMPANY,1452.0,1,DOMESTIC,INR,SOUTH CITY II,GURUGRAM,HARYANA,INDIA
442,2020-02-18,HOME TOWN              GURGAON,0,TELEVISION SERIES,900.0,1,DOMESTIC,INR,AMBIENCE ISLAND,GURUGRAM,HARYANA,INDIA
443,2020-02-18,SRI RAM MEDICO         GURGAON,0,POEM BY TULSIDAS,893.0,1,DOMESTIC,INR,SECTOR 14,GURUGRAM,HARYANA,INDIA
444,2020-02-18,PETRO SURCHARGE WAIVER,0,CORPORATION,24.77,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
445,2020-02-18,FLIPKART PAYMENTS      BANGALORE,0,ELECTRONICS RETAIL COMPANY,19999.0,0,DOMESTIC,INR,3RD BLOCK,BENGALURU,KARNATAKA,INDIA
446,2020-02-18,THE ROOMGURGAON,0,CAFE COMPANY,125.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
447,2020-02-18,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,6536.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
448,2020-02-18,AMAZON SELLER SERVICES MUMBAI,0,E-COMMERCE COMPANY,104900.0,0,DOMESTIC,INR,NEW MHADA COLONY,MUMBAI,MAHARASHTRA,INDIA
449,2020-02-18,UBER INR                 MUMBAI,0,ONLINE FOOD ORDERING COMPANY,455.97,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
450,2020-02-18,MEER SINGH FUEL POINTGURGAON,0,CAFE COMPANY,2501.65,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
451,2020-02-18,THE ROOMGURGAON,0,CAFE COMPANY,226.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
452,2020-02-19,THE ROOM               GURGAON,0,VIDEO GAME,276.0,2,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
453,2020-02-19,HILTON GARDEN INN GURG   GURGAON,0,HOTEL BRAND,654.83,1,DOMESTIC,INR,SECTOR 50,GURUGRAM,HARYANA,INDIA
454,2020-02-19,PLANET NEEDS             GURGAON,0,CAFE COMPANY,655.0,1,DOMESTIC,INR,SECTOR 42,GURUGRAM,HARYANA,INDIA
455,2020-02-19,LIVE PHARMACY          GURGAON,0,AMERICAN TELEVISION PROGRAM,70.0,2,DOMESTIC,INR,POCKET C,GURUGRAM,HARYANA,INDIA
456,2020-02-20,HALDIRAM               GURGAON,0,RESTAURANT COMPANY,454.98,1,DOMESTIC,INR,SARASWATI VIHAR,GURUGRAM,HARYANA,INDIA
457,2020-02-20,CUT AND STYLE            GURGAON,0,OCCUPATION,1489.0,1,DOMESTIC,INR,SECTOR 4,GURUGRAM,HARYANA,INDIA
458,2020-02-20,ANNAPURNA FOODS          GURGAON,0,MASSIF IN NEPAL,335.0,1,DOMESTIC,INR,SIKANDERPUR,GURUGRAM,HARYANA,INDIA
459,2020-02-20,TATA STARBUCKS LIMITED GURUGRAM,0,COMPANY,5000.0,2,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
460,2020-02-21,THE ROOM               GURGAON,0,VIDEO GAME,126.0,1,DOMESTIC,INR,CENTRAL PARK II,GURUGRAM,HARYANA,INDIA
461,2020-02-21,AIRASIA INDIA          NEW DELHI,0,AIRLINE,350.0,2,DOMESTIC,INR,NEW DELHI,NEW DELHI,DELHI,INDIA
462,2020-02-21,MARKS AND SPENCER RELIAGURGAON,0,RETAIL COMPANY,2598.0,1,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
463,2020-02-21,THE BODY SHOP          GURGAON,0,COSMETICS COMPANY,896.0,1,DOMESTIC,INR,BLOCK E,GURUGRAM,HARYANA,INDIA
464,2020-02-21,RELIANCE LIFESTYLE HOLDGURGAON,0,MOBILE NETWORK PROVIDER COMPANY,1598.01,1,DOMESTIC,INR,GURGAON,GURUGRAM,HARYANA,INDIA
465,2020-02-21,GUARDIAN HELATHCARE SERDELHI,0,NEWSPAPER,1173.0,2,DOMESTIC,INR,POCKET C,NEW DELHI,DELHI,INDIA
466,2020-02-21,LE MARCHE              GURGAON,0,ITALIAN REGION,850.0,1,DOMESTIC,INR,DLF PHASE 5,GURUGRAM,HARYANA,INDIA
467,2020-02-21,JOCKEY                 GURUGRAM,0,PROFESSION,2334.0,1,DOMESTIC,INR,POCKET H,GURUGRAM,HARYANA,INDIA
468,2020-02-21,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,411.0,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
469,2020-02-21,UBER INRMUMBAI,0,ONLINE FOOD ORDERING COMPANY,341.92,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
470,2020-02-21,UBER INR                 MUMBAI,0,ONLINE FOOD ORDERING COMPANY,259.04,0,DOMESTIC,INR,MUMBAI,MUMBAI,MAHARASHTRA,INDIA
471,2020-02-21,MAKEMYTRIP INDIA PVT LTNEW DELHI,0,COMPANY,7602.0,0,DOMESTIC,INR,BLOCK 11,NEW DELHI,DELHI,INDIA
472,2020-02-22,TAJ HOTELS INTERNATIONAL RAJASTHAN,0,HOTEL CHAIN,27376.0,2,DOMESTIC,INR,CIVIL LINES,JAIPUR,RAJASTHAN,INDIA
473,2020-02-22,PUNAM BAJAJ            GURGAON,0,INDIAN ACTRESS,3500.0,1,DOMESTIC,INR,GALLERIA MARKET,GURUGRAM,HARYANA,INDIA
